Index,date Creation,date Actualisation,Offres d'emploi,Missions,Compétences,Qualifications Pro,Types de contrat,Lieu de travail,Entreprise,Qualifications
127,2023-05-02T12:22:42.000Z,2023-05-02T12:22:42.000Z,Chef de projet conception mécanique F/H (H/F),"Notre métier, c'est l'emploi. Des milliers d'offres d'emploi, 17 pays, 750 agences d'emploi, plus de 4 000 collaborateurs. Le Groupe Synergie, 1er groupe français en gestion des Ressources Humaines, vous accompagne dans l'évolution de votre carrière : recrutement CDD-CDI, mission intérim, formation et conseil RH. Depuis notre origine, nous marquons notre différence par notre engagement et notre capacité à apporter des solutions concrètes aux candidats et intérimaires qui nous font confiance.  Synergie accompagne son client, fabricant de transmissions pour le sport automobile. Nous recherchons un Chef de Projet F/H. 

Sous la responsabilité du Responsable technique produits, vous êtes en charge de créer la démarche «projet» (gestion de projet, outils de suivi) en tant que support, des études jusqu'à la fabrication des produits.
Dans une démarche d'optimisation, vous maitrisez chaque étape de développement produit en mode projet afin de jalonner les différentes étapes. 
Véritable chef d'orchestre, vous suivez l'avancement des projets afin d'optimiser les process en intervenant auprès de chaque service concerné (bureau d'étude, méthodes, production etc).
Référent et garant de ces démarches, vous savez défendre vos arguments auprès d'équipes opérationnelles.
Enfin, travaillant en transversal au sein de l'entreprise, vous animez et coordonnez les équipes du BE, méthodes et fabrication pour structurer les projets afin de gagner en efficacité et en anticipation.

Pour remplir au mieux le défi énoncé, vous aurez pour missions : 
- Analyser la demande client et de son planning
- Etablir le planning contractuel et la nomenclature prévisionnel du projet
- Etablir le devis (en comparaison d'autres projets) en fonctions de la nomenclature prévisionnel.
- Mesurer l'avancement de chaque activité (Etudes, Achats, Construction, mise en route) par collecte au quotidien des tâches.
- Analyser les écarts entre la planification et la situation concrète - Identifier les causes de dérives
- Participation aux réunions internes et externes « suivi de projet » avec écriture des comptes rendus
- Etablir les quantités selon les références à mettre en fabrication pour la phase prototype
- Etablissement et suivi des dossiers « crédit impôts recherche »
- Suivi du Hardware et software BE, méthodes, FAO.  De formation Bac+5 en mécanique ou productique, vous avez une expérience réussie dans la gestion de projet en milieu industriel. 
Vous faites preuve de rigueur et d'organisation afin de prioriser les missions. 
Votre relationnel sera un atout pour la communication avec les différents services. 
Vous appréciez le travail en équipe. 
Vous êtes à l'aise avec l'outil informatique et vous maîtrisez l'anglais. 

CDI à pourvoir dès que possible. 
Rémunération selon l'expérience. 

Ce poste est fait pour vous N'attendez plus pour postuler !", , ,CDI,"{'libelle': '85 - ST PROUANT', 'latitude': 46.643, 'longitude': -0.963, 'codePostal': '85110', 'commune': '85266'}","{'nom': 'Synergie', 'entrepriseAdaptee': False}", 
128,2023-05-02T12:11:17.000Z,2023-05-02T12:11:17.000Z,Chef de Projet Mécanique (H/F),"Expleo propose une offre unique de services intégrés d'ingénierie, qualité et conseil stratégique pour la transformation digitale. Dans un contexte d'accélération technologique sans précédent, nous sommes le partenaire de confiance des entreprises qui innovent. Nous les aidons à développer un avantage compétitif et à améliorer le quotidien de millions de personnes.« à compétences égales, une attention particulière sera accordée aux candidatures des travailleurs handicapés et autres bénéficiaires de l'obligation d'emploi de l'article L. 5212-2 du code du travail. » Mission Notre client est en charge d'étudier et de réaliser la fabrication d'équipements ferroviaires et de composants majeurs qui assurent la performance dynamique des matériels roulants (trains, locomotives). Dans ce cadre nous cherchons à intègrer dans notre pole Bureau d'études des un project manager.A ce titre vos missions seront les suivantes :La représentation du site pour la partie Bogie vis à vis du Projet (Lead Unit) et du Client finalLa coordination de l'ensemble des activités de l'AffaireLe pilote de l'application du processus DFQ (Design For Quality) de l'AffaireLa responsabilité de la performance financière et du suivi budgétaire de l'AffaireLa gestion des risques et des savingsLa gestion de la partie contractuelle de l'AffaireLa gestion des livrables de l'AffaireLe respect du planning de développement (le « On Time Delivery ») de l'AffaireLe pilotage de plusieurs affaires en simultanéeLe respect des règles EHS et sanitaires en vigueurProfil :De formation Bac + 5 orientée en Mécanique, vous disposez d'au moins 2 ans d'expérience sur un poste similaire. La maîtrise du Pack Office et demandé. Votre anglais est courant tant à l'oral qu'à l'écrit. Vous avez un esprit d'équipe et faites preuve d'une aisance relationnelle. Profil La localisation des postes n'est qu'indicative, une mobilité géographique sur le territoire national peut être requise si la mission client le nécessite ou si une nouvelle mission est demandée.", , ,CDI,"{'libelle': 'France', 'latitude': 44.063, 'longitude': 0.429}","{'nom': 'Expleo', 'entrepriseAdaptee': False}", 
129,2023-05-02T11:02:43.000Z,2023-05-02T12:11:56.000Z,Chef de Projet Mécanique (H/F),"Expleo propose une offre unique de services intégrés d'ingénierie, qualité et conseil stratégique pour la transformation digitale. Dans un contexte d'accélération technologique sans précédent, nous sommes le partenaire de confiance des entreprises qui innovent. Nous les aidons à développer un avantage compétitif et à améliorer le quotidien de millions de personnes.Nos postes sont accessibles aux personnes en situation de handicap. Mission Notre client est en charge d'étudier et de réaliser la fabrication d'équipements ferroviaires et de composants majeurs qui assurent la performance dynamique des matériels roulants (trains, locomotives). Dans ce cadre nous cherchons à intègrer dans notre pole Bureau d'études des ingénieurs étude Projet Mécanique (H/F)A ce titre, vos missions sont les suivantes : Effectuer des propositions d'améliorations en complément des actions prédéfinies qui permettront d'atteindre les objectifs pour chaque gamme de produit.Effectuer le pilotage des actions d'amélioration de type gestion de projets sustaining sur les thématiques produits suivantes : - Amélioration de la qualité et de la fiabilité- Amélioration de la performance économique- Diminution du délai standard de développementFormaliser le suivi des projets à travers la création et l'entretien du tableau de bord reporting QCD mensuel pour chaque projet géré en sustaining Créer le bridge Excel permettant la visualisation des gains espérés sur les bogies gérés en référence librairies Piloter des activités des équipes à l'internationalPiloter la mise à jour et le suivi de la documentation Client Profil De formation Bac+5 en Mécanique, vous disposez d'une expérience d'au moins 2 ans sur un poste similaire dans le ;Vous maitrisez le Pack Office et votre anglais est courant (écrit + parlé).La localisation des postes n'est qu'indicative, une mobilité géographique sur le territoire national peut être requise si la mission client le nécessite ou si une nouvelle mission est demandée.", , ,CDI,"{'libelle': 'France', 'latitude': 44.063, 'longitude': 0.429}","{'nom': 'Expleo', 'entrepriseAdaptee': False}", 
130,2023-05-02T11:00:46.000Z,2023-05-02T11:00:46.000Z,Chef de Projet Calcul Mécanique (H/F),"Expleo propose une offre unique de services intégrés d'ingénierie, qualité et conseil stratégique pour la transformation digitale. Dans un contexte d'accélération technologique sans précédent, nous sommes le partenaire de confiance des entreprises qui innovent. Nous les aidons à développer un avantage compétitif et à améliorer le quotidien de millions de personnes.Nos postes sont accessibles aux personnes en situation de handicap. Mission Assystem Care filiale d'Expleo est à la recherche pour l'un de ses clients dans le secteur ferroviaire d'un Ingénieur Calcul Conception Mécanique (H/F) pour renforcer le bureau d'études dès que possible au Creusot proche de Lyon.Notre client est en charge d'étudier et de réaliser la fabrication d'équipements ferroviaires et de composants majeurs qui assurent la performance dynamique des matériels roulants (trains, locomotives).A ce titre, vos missions sont les suivantes :Effectuer le calcul de performance de freinage et de définition des solutions techniquesAnalyser les performances de freinage conformément au cahier des chargesInterpréter les résultats et proposer des solutions techniquesGérer l'analyse du comportement thermique des organes de friction (disques, roues) dans les situations d'exploitation envisagées pour le matériel roulant proposéRédiger les notes de calculs synthétisant les travaux de vérifications réalisés Profil De formation Bac +5, vous avez des connaissances des outils qualité, vous disposez d'une expérience significative dans des environnements ferroviaires/aéronautiques/automobiles. Au quotidien, vous faites preuves de rigueur et d'autonomie. Vous appréciez travailler en équipe. Vous maitrisez Catia V5, Solidworks, Abaqus et Excel VBA. Votre anglais professionnel est courant (écrit et parlé).Si vous vous reconnaissez dans ce poste, n'hésitez plus ! Postulez !La localisation des postes n'est qu'indicative, une mobilité géographique sur le territoire national peut être requise si la mission client le nécessite ou si une nouvelle mission est demandée.", , ,CDI,"{'libelle': 'France', 'latitude': 44.063, 'longitude': 0.429}","{'nom': 'Expleo', 'entrepriseAdaptee': False}", 
131,2023-05-01T19:58:34.000Z,2023-05-02T13:19:47.000Z,Chef de Projet Mécanique H/F,"Description de l'entrepriseAccélérez votre carrière au sein d'un groupe d'ingénierie mondial à forte croissance. Chez SEGULA Technologies, vous travaillerez sur des projets passionnants et contribuerez à façonner l'avenir au sein d'une entreprise pour qui l'innovation est indissociable de l'ingénierie.Impression 3D, réalité augmentée, véhicule autonome, usine du futur. rythment le quotidien de nos 12 000 ingénieux collaborateurs, pourquoi pas le vôtre ?À côté de chez vous ou à l'autre bout de la planète, vous trouverez chez SEGULA Technologies l'opportunité qui donnera un sens nouveau à votre carrière !Description du posteDans le cadre du développement de nouveaux projets dans le secteur des engins de levage et de manutention, vous prenez en charge le pilotage de l'atteinte des objectifs QCDP des projets de développement des machine.Vous établissez la faisabilité technique avec les métiers, établissez un plan de démonstration et de pré validation pour réaliser un POC avec les essais.Vous identifiez les impacts des cahiers des charges en termes de temps de développement, ressources étude, et coût produit,Vous planifiez le projet,Vous animez les études projet, organisez des revues de conception avec l'usine et l'aftermarket, suivez le plan de validation avec les métiers et les essais.Vous prévoyez la mise sur le marché de la machine, la formation, la communication, et l' envoi des pré-séries.Vous écrivez le retour d'expérience et planifiez les évolutions pour les machines suivantes.QualificationsDe formation Ingénieur Mécanique, vous justifiez d'une expérience d'au moins 4 ans en gestion de projet, qui vous a donné une vue d'ensemble sur le développement d'un produit et une bonne connaissance et compréhension technique mécanique.Vous avez acquis la connaissance des architectures générales machines, en Structure, hydraulique, électrique/ électronique et pièces de forme, ainsi que des process industriels.Vous savez conduire une analyse de risque, vous parlez couramment anglais, idéalement, vous connaissez CREO.Votre expertise technique, votre capacité de communication, d'intégration au sein des organisations, de coordination des tâches de l'équipe projet, vous permettront de mener à bien cette mission.Nous vous proposons d'intégrer un projet valorisant au sein d'un groupe qui ne manque ni d'ambition, ni de réussite.Informations supplémentairesSEGULA TECHNOLOGIES est une entreprise attachée à la mixité et à la diversité, nous reconnaissons et recrutons tous les talents. #LI-LSTFT#SegulaRecrute", , ,CDI,"{'libelle': '69 - DARDILLY', 'latitude': 45.805, 'longitude': 4.754, 'codePostal': '69570', 'commune': '69072'}","{'nom': 'Segula Technologies', 'entrepriseAdaptee': False}", 
132,2023-04-30T16:42:37.000Z,2023-04-30T16:42:37.000Z,Chef de projet en conception industrielle en mécanique (H/F),"On vous dit tout !! Faisons escale sur votre plan de vol et les attentes du poste : 
- Rédiger le cahier des charges 
- Passer les commandes auprès des fournisseurs 
- Surveiller les phases de fabrication et vérifier que l'outillage répond aux besoins
- Collecter les besoins auprès du service préparation et Recherche et Développement
- Formaliser aux clients en suivant un cahier des charges 
- Récolter la meilleure offre auprès des fournisseurs
- Apporter et définir des solutions techniques
Les équipes Crit Aéro vous souhaitent un agréable vol au sein de notre Compagnie et vous garantiront leur présence à l'atterrissage pour préparer votre avenir...
  
 Votre passeport reprenant :

Votre diplôme Bac+2 à Bac+5, avec une expérience en tant que chargé d'affaire serait un plus

Compétences technique obligatoire dans le domaine de l'outillage et CATIA en consultation est impératif.", , ,MIS,"{'libelle': '44 - MONTOIR DE BRETAGNE', 'latitude': 47.319879, 'longitude': -2.150234, 'codePostal': '44550', 'commune': '44103'}","{'nom': 'CRIT MONTOIR AERO', 'entrepriseAdaptee': False}", 
133,2023-04-30T03:55:48.000Z,2023-05-02T11:59:47.000Z,Chef de projet mécanique (H/F),"FREE TO EXPLOREÊtre libre d'explorer signifie que nous vous invitons à être force de propositions, à oser, tester, innover et prendre des risques, être agile, afin de donner le meilleur de vous-même pour mieux s'épanouir.Vous formerez un véritable binôme avec votre Manager afin de construire ensemble une véritable solution innovante pour nos clients, mais également votre parcours de carrière totalement personnalisé.Vous aimez le challenge, les défis ? Vous voulez de la nouveauté dans votre parcours professionnel ?Le métier de consultant est fait pour vous !Abylsen c'est des projets variés, 8 secteurs d'activités différents, des problématiques industrielles motivantes, qui vous permettrons une réelle monté en compétence. Cré en 2005, c'est aujourd'hui plus de 2400 collaborateurs dans 6 pays européens qui nous font confiance, et qui évoluent avec nous.Abylsen c'est aussi des équipes engagées et dynamiques qui ont pour mission principale VOTRE évolution professionnelle, via un accompagnement personnalisé.Abylsen c'est aussi une volonté de partager des émotions et une vie d'entreprise animée, au travers d'événements de team building comme du karting, du bowling,. si vous avez des idées, on vous écoute !Ce que nous vous proposons.Abylsen EST cherche à renforcer ses équipes et recherche son nouveau talent : Un(e) chef de projet mécanique (H/F)Nous sommes à la recherche d'une personne avec une excellente interface client, une capacité à gérer la pression et des compétences en mécanique (machines tournantes) :Responsable technique projet depuis la signature du contrat jusqu'au montage et mise en service sur siteResponsable du planning Engineering du projet (livrables techniques client, spécification technique pour passage de commande équipement)Responsable de l'élaboration et suivi du budget Engineering de l'affaireResponsable de la coordination technique des équipes projets, globales, pluridisciplinaires et multiculturellesGestion des demandes client en cours d'exécution, analyse de faisabilité, évaluation impacts coût / délai / risques associés, mise en place et suivi des modificationsSupport site en phase montage et mise en serviceÊtre le principal contact avec les clientsRésoudre les problèmes de spécifications et les questions commerciales, gérer la correspondance, fournir des mises à jour périodiques, assurer la satisfaction du client et négocier/coordonner avec le personnel, le cas échéantÊtre responsable des résultats financiers d'un portefeuille de projetsResponsable de la livraison dans les délais prévus par le contratResponsable des questions relatives aux risques liés au projet, notamment les créances, les réclamations, les modifications de contrat, l'augmentation de la marge et la clôture effective du projetDiriger l'équipe de projet, y compris les partenaires, par le biais d'examens des contrats afin d'identifier et de gérer les risques, de suivre les performances financières et opérationnelles par rapport aux délais convenus et de prendre des mesures correctives le cas échéantCompétences et Qualités Gestion transverseCompétences interpersonnelles et de leadershipRésolution de problèmeAnticiper les événements et à développer des stratégies/recours adaptatifsSens de l'urgence dans le traitement des problèmes et des tâchesAnglais B2 minimumCapacité à gérer une équipe multi technique dans une organisation industrielleIssu(e) d'une formation supérieure type Bac+5/Ecole d'ingénieurs, vous justifiez d'une expérience similaire minimum, idéalement acquise dans le domaine industriel.Au-delà de vos compétences, nous nous intéressons à vous, à votre personnalité !Rigoureux.se et organisé.e, vous saurez évoluer dans un environnement exigeant et normé.Dans le cadre de l'égalité des chances, toutes nos offres d'emploi sont ouvertes aux personnes en situation de handicap.Abylsen Est, c'est aujourd'hui 200 consultants passionnés qui interviennent sur le Grand Est (Metz, Strasbourg, Nancy, Reims, Troyes, Mulhouse, Besançon, ) et le Luxembourg.Envie de provoquer votre futur avec nous ? Rejoignez Abylsen !", , ,CDI,{'libelle': '88 - Vosges'},"{'nom': 'Abylsen', 'entrepriseAdaptee': False}", 
134,2023-04-30T02:56:14.000Z,2023-04-30T02:56:14.000Z,Ingénieur Chef de Projet Mécanique F/H (H/F),"Vous souhaitez rejoindre une entreprise innovante et challengeante dans l'univers de l'Industrie ? ï&#x98;&#x8E;
Elitys propose une nouvelle expérience du conseil et de la gestion de carrière des ingénieurs. Donner du sens et favoriser la valeur travail sont au cœur de nos préoccupations. Selon nous, l'évolution passe par le développement des compétences professionnelles autant que par l'encouragement des initiatives personnelles. Notre vocation est d'être pour chacun de nos ingénieurs une réelle force de conseil et d'orientation pour les différentes étapes de leur carrière. 
Suis-je fait pour Elitys ?
Vous souhaitez rejoindre une société qui vous ressemble et qui donne l'opportunité à chacun de s'épanouir Vous aimez apprendre et évoluer grâce au travail d'équipe Transmettre vos compétences et votre savoir à vos collègues vous stimule Vous souhaitez être l'acteur de votre carrière Vous recherchez une entreprise qui vous soutienne dans vos passions personnelles 
Nous recherchons, pour un de nos clients dans le secteur industriel, un(e) Ingénieur Chef de Projet Mécanique F/H.
Descriptif de la mission :
ï&#x93;&#x95; Réalisation des cahiers des charges produits ï&#x92;» Réalisation des études de conception des sous-ensembles mécaniques ï&#x99;&#x8B;â&#x99;&#x80;ï¸&#x8F; Pilotage de sous-traitants durant les phases de développement â&#x9C;&#x85; Participation aux essais avec les équipes de validation ï&#x9A;&#x9A; Suivi des fournisseurs â&#x9C;&#x94; Être le garant du respect des exigences Qualité/Coût/Délai 
Profil recherché :
Vous êtes diplômé d'une école d'ingénieur avec idéalement une spécialisation en Mécanique, vous justifiez d'une expérience de 5 ans sur un poste similaire dans un environnement industriel Connaissances d'un logiciel de CAO : CREO / CATIA Anglais Courant 
Localisation : Régions Rhône-Alpes et Ile-de-France.", , ,CDI,"{'libelle': '69 - LYON 01', 'latitude': 45.736, 'longitude': 4.87, 'codePostal': '69001', 'commune': '69381'}","{'nom': 'ELITYS', 'entrepriseAdaptee': False}", 
135,2023-04-30T02:49:02.000Z,2023-04-30T02:49:02.000Z,Chef de projet mécanique (H/F),"Entreprise 
NEO2 est une société de référence spécialisée dans les métiers de l'ingénierie intervenant sur cinq secteurs d'activité :
Energie : Thermique, Cogénération, EMR, EnR.Agroalimentaire : Ingénierie, Industrie Laitière, Vins et spiritueuxSanté : Pharmacie, Dispositifs Médicaux, Bio-industries, Cosmétiques.Environnement : Traitement d'eau, des déchets, Valorisation énergétique.Infrastructure : Bâtiments industriels, Naval, Ferroviaire, Tertiaire.
Fondée en 2008, notre structure est organisée autour de trois activités distinctes :Société de conseil sous forme d'assistance technique ou de prestations d'expertise.Direction technique (Projets « clé en main »)Cabinet de recrutement
Présents en France et à l'export nous vous proposons des postes et possibilités d'évolution adaptés à vos souhaits et compétences.
Poste :
Nous cherchons à renforcer nos équipes sur différents projets.En intégrant NEO2, vous interviendrez directement sur les projets de l'un de nos clients, producteur de flexibles dans le domaine de l'énergie.
Responsabilités principales :
Coordonner et gérer les projets d'approvisionnement en bobines et équipements pour le transport des produits pétroliers offshore, en veillant au respect des coûts, délais et qualité.Élaborer les spécifications techniques des équipements et bobines nécessaires pour les projets, en s'assurant de leur conformité aux normes et exigences du secteur pétrolier.Identifier et sélectionner les fournisseurs appropriés en collaboration avec l'équipe achats, et négocier les contrats d'achat.Suivre et superviser les activités de sous-traitance pour la fabrication, la livraison et le suivi des équipements et bobines, en assurant la qualité des produits livrés.Coordonner les activités entre les différents départements internes, les fournisseurs et les sous-traitants pour garantir une bonne coordination et une communication efficace tout au long du projet.Gérer les aspects financiers du projet, y compris le suivi des coûts, le respect du budget et la gestion des écarts éventuels.Assurer une veille technologique régulière pour rester informé des dernières avancées technologiques et les appliquer dans les projets.
Qualifications requises :
Formation : Bac+5 à dominante mécanique / ingénieur généraliste.Expérience professionnelle : Minimum 5 ans d'expérience ou un profil technique expérimenté, avec une expérience préalable dans le domaine pétrolier ou offshore.Compétences en gestion de projet : Capacité à coordonner plusieurs activités, à gérer des projets complexes, et à mobiliser les équipes pour atteindre les objectifs fixés.Compétences techniques : Bonne compréhension des spécifications techniques liées aux équipements et bobines pour le transport des produits pétroliers offshore, capacité à rédiger des spécifications techniques et à clarifier les offres reçues des sous-traitants.Compétences linguistiques : Anglais courant.Compétences en communication et en relations interpersonnelles : Bon relationnel, capacité à travailler en équipe et à interfacer avec plusieurs départements internes et externes, ainsi qu'avec des fournisseurs et sous-traitants.Aptitudes personnelles : Méthodique, rigoureux, esprit d'analyse et de synthèse, disponibilité, réactivité et confidentialité.Mobilité : Capacité à se déplacer chez les fournisseurs européens et internationaux selon les besoins du projet.", , ,CDI,"{'libelle': '76 - LE TRAIT', 'latitude': 49.48, 'longitude': 0.81, 'codePostal': '76580', 'commune': '76709'}","{'nom': 'NEO2', 'entrepriseAdaptee': False}", 
136,2023-04-29T13:23:26.000Z,2023-04-29T13:23:26.000Z,Chef de Projet Conception Mécanique H/F,"Les missions principales du poste à pourvoir sont les suivantes : 
 * Aide à la définition des besoins études du client,
 * Analyse du contexte normatif des projets,
 * Aide au chiffrage des heures d'études,
 * Rédaction de spécifications techniques et fonctionnelles,
 * Conception de modèles 3D études suivant spécificités normatives ferroviaires,
 * Réunions techniques avec le client et suivi du projet,
 * Dimensionnement sommaire de composant hydrauliques et électrique pour échanger avec les hydrauliciens et électriciens du projet,
 * Consultations fournisseurs,
 * Création de la base CAO nécessaire à la création de modèles de calcul associé sous la supervision de l'équipe calcul,
 * Mise en plan,
 * Création de nomenclatures,
 * Rédaction de documentations techniques (notice d'utilisation, schéma de maintenance...).
De formation diplôme d'ingénieur Bac +5 minimum, vous avez au moins 3 ans d'expérience en industrie à des postes équivalents.
Vous avez une bonne connaissance du logiciel Catia V5 et une connaissance du normatif matériel roulant ferroviaire et du normatif homologation associé. Vous avez de bonnes notions de calcul numérique
Les plus : Une expérience au sein d'un département méthode ou connaissance des processus de fabrication industriels. Une connaissances en Python ou autre langage de programmation.", , ,CDI,"{'libelle': 'France', 'latitude': 49.11446, 'longitude': 6.17209}","{'nom': 'Michael Page', 'entrepriseAdaptee': False}", 
137,2023-04-28T17:36:07.000Z,2023-04-28T17:36:07.000Z,Chef de projet en conception industrielle en mécanique (H/F),"Nous accompagnons les entreprises et les candidats au travers de prestations de Recrutement et Intérim spécialisées sur les fonctions Techniques et Scientifiques liées à l'Industrie. 

        TALENTS INDUSTRIE, La Division spécialisée sur les métiers
techniques en Industrie, accompagne de manière personnalisée ses
clients et candidats. La réactivité, l'efficacité et la
confidentialité sont des valeurs fortes sur lesquelles votre
consultant s'engage afin d'atteindre vos objectifs professionnels.

Avec une présence dans une trentaine de pays et 25 000 personnes
dans le monde, notre client conçoit, réalise, installe et
industrialise des installations scientifiques et nucléaires dans des
environnements sous contraintes afin de relever des défis innovants.
Dans le cadre d'une forte croissance et de nouveaux projets, il est
à la recherche d'uN INGÉNIEUR D'ÉTUDES MÉCANIQUES (H/F) EN CDI.

LE POSTE :

Rattaché au responsable technique, vous réalisez l'ensemble des
prestations de conception qui vous sont confiées et en assumez la
responsabilité. Vous aurez pour principales missions :

 *
Assurer la responsabilité d'encadrement technique vis-à-vis du
personnel affecté ou de la sous-traitance sur les études du projet.

 *
Veillez à ce que la conception intègre les règles et les exigences
de sécurité des personnes et des biens.

 *
Etablir la liste des tâches pour réaliser la mission confiée en
accord avec les jalons du projet et les objectifs du budget associé
avant validation par le responsable technique.

 *
Identifier tous les écarts en cours de prestation, en apportant des
solutions pour minimiser ceux-ci et proposer des solutions
d'amélioration.

 *
Mettre en place éventuellement des démarches de conception à coût
objectif et concevoir et développer les outils informatiques d'aide
à la conception et au dimensionnement.

 *
Participer aux revues de conception régulières et être force de
proposition pour traiter avec efficacité les risques et les
opportunités tout en contrôlant les documents produits sur votre
périmètre.

 *
Contribuer à la prise en compte des enjeux qualité et sureté de la
société dans le cadre des référentiels ISO 9001 et ISO 19443.
  
 PROFIL RECHERCHÉ :

 *
Vous disposez d'une formation niveau BAC +5 de type ingénieur
mécanique ou généraliste en génie des procédés.

 *
Vous avez une première expérience dans les études ou conception
d'équipements industriels et de systèmes acquise dans un
environnement exigeant de type nucléaire.

 *
Vous êtes doté d'une forte sensibilité technique, d'un bon
relationnel et d'un esprit d'analyse et de synthèse développé.

AVANTAGES :

 *
Convention collective de la Métallurgie.

 *
12 jours de RTT et accord de télétravail flexible à 43 jours par
an.

 *
Primes d'intéressement et de participation, plan d'épargne
entreprise, plan d'épargne retraite.

 *
Campagne d'augmentation annuelle et individuelle.

 *
Tickets restaurant.

 *
Avantages CSE (assistance juridique, activités culturelles et
sportives, chèques vacances, cinéma...)", , ,CDI,"{'libelle': '38 - MEYLAN', 'latitude': 45.214974, 'longitude': 5.780538, 'codePostal': '38240', 'commune': '38229'}","{'nom': 'Talents Industrie', 'entrepriseAdaptee': False}", 
138,2023-04-28T17:35:17.000Z,2023-04-28T17:35:17.000Z,Chef de projet en conception industrielle en mécanique (H/F),"Le groupe Sovitrat - société de travail temporaire, opère dans tous les secteurs tels que ceux de l'industrie, du tertiaire, de la pétrochimie, du transport logistique, des télécoms ainsi que dans Le secteur du BTP. 

        Vous connaissez bien la mécanique, la fabrication de machines et vous aimez travailler en mode projet.
Vous êtes à l'aise avec tout type d'équipe de travail, vous savez mobiliser les ressources nécessaires.
Vous savez comment entretenir de' bons contacts avec les clients.

* Participer à l'analyse sur la faisabilité technique et économique du projet pour émettre un avis motivé sur le projet
* Etre le ""contact manager""
* Revendre les écarts économiques
* Evaluer et optimiser les ressources nécessaires à sa réalisation
* Planifier le projet et en garantir les échéances
* Ventiler le budget, assurer son suivi et garantir le respect de la marge
* Assurer les différents reportings internes et externes
* Organiser et animer les échanges avec les différents acteurs internes et externes au projet
* Initier et piloter les différentes analyses (sécurité humaine, conception...) relatives à l'équipement vendu
* Participer à la réalisation des cahiers des charges des équipements / prestations complexes nécessaires au projet
* Définir le protocole d'acceptance de l'équipement et obtenir  les PV de recettes signés
* Conduire l'analyse du bilan financier et technique après chaque affaire
  
 de formation BAC+2 expérience significative à ce poste", , ,MIS,"{'libelle': '71 - CHALON SUR SAONE', 'latitude': 46.792112, 'longitude': 4.846002, 'codePostal': '71100', 'commune': '71076'}","{'nom': 'SATT Chalon sur Saone', 'entrepriseAdaptee': False}", 
139,2023-04-28T17:02:41.000Z,2023-04-28T17:04:25.000Z,Chef de projet en conception industrielle en mécanique (H/F),"KALIXENS accompagne des TPEs, PMEs et grands groupes via ses activités de prestations de recrutement. Branche d'une société régionale évoluant dans le secteur des ressources humaines KALIXENS recrute pour ses clients et sur plusieurs régions les futurs talents, experts et cadres. Un recrutement CDD-CDI de précision et un ADN fortement orienté services pour vous accompagner. 

        Kalixens RH recherche un chef de projet conception mécanique (H/F) en CDI pour une entreprise à taille humaine spécialisée dans la conception de machines spéciales.

Vous serez en charge de concevoir les pièces dans leur globalité.

A ce titre, vous devrez :

- Gérer la documentation technique liée au bureau d'études
- Effectuer les choix techniques propres à assurer les fonctions requises par le cahier des charges client, dans les meilleures conditions de réalisation et de prix
- Établir le planning d'études et définir les ressources nécessaires
- Suivre les études en cours sur le plan contractuel
- Dimensionner les systèmes et composants
- Vérifier la conformité des normes en vigueur
- Participer à la conception d'avant-projets et de projets
- Établir et valider les spécifications techniques d'achat
- Piloter les réunions techniques internes du projet
- Assurer de façon ponctuelle le support aux chargés d'affaires
- Garantir les budgets et les délais d'études

Vous serez amené à vous déplacer 1 à 2 fois par trimestre en France ou à l'étranger.

Le poste est à pourvoir en CDI.
Le salaire sera entre 36K et 40K en fonction du profil du candidat.

Si ce poste vous intéresse

Transmettez votre candidature sans plus attendre à l'adresse ci-dessous :
st-etienne[a]kalixens-rh.com
  
 Titulaire d'un bac+5 (type école d'ingénieur en génie industriel et/ou mécanique).
Les profils disposant d'un Bac+2 avec une expérience significative d'au moins 10 ans seront également étudiés.

Vous justifiez d'une expérience de 5 ans sur un poste similaire dans la mécanique et/ou la machine outils.

Savoir-être :
- Vous êtes adaptable
- La rigueur et la polyvalence sont de mise

Savoir-faire :
- Maîtrise d'un logiciel de conception (Solidworks idéalement)
- Vous avez des connaissances solides dans le domaine des machines-outils
- Un bon niveau d'anglais est indispensable", , ,CDI,"{'libelle': '42 - ST ETIENNE', 'latitude': 45.430195, 'longitude': 4.370045, 'codePostal': '42000', 'commune': '42218'}","{'nom': 'KALIXENS RH LOIRE SUD', 'entrepriseAdaptee': False}", 
